date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:36:22	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:23%20GMT	https://www.airbnb.com/sitemaps/CK	/Users/coding/websites/air/www.airbnb.com/sitemaps/CK	(from https://www.airbnb.com/sitemaps)
01:36:23	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:24%20GMT	https://www.airbnb.com/sitemaps/CR	/Users/coding/websites/air/www.airbnb.com/sitemaps/CR	(from https://www.airbnb.com/sitemaps)
01:36:24	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:25%20GMT	https://www.airbnb.com/sitemaps/HR	/Users/coding/websites/air/www.airbnb.com/sitemaps/HR	(from https://www.airbnb.com/sitemaps)
01:36:25	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:26%20GMT	https://www.airbnb.com/sitemaps/CW	/Users/coding/websites/air/www.airbnb.com/sitemaps/CW	(from https://www.airbnb.com/sitemaps)
01:36:26	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:27%20GMT	https://www.airbnb.com/sitemaps/CY	/Users/coding/websites/air/www.airbnb.com/sitemaps/CY	(from https://www.airbnb.com/sitemaps)
01:36:27	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:28%20GMT	https://www.airbnb.com/sitemaps/CZ	/Users/coding/websites/air/www.airbnb.com/sitemaps/CZ	(from https://www.airbnb.com/sitemaps)
01:36:28	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:29%20GMT	https://www.airbnb.com/sitemaps/DK	/Users/coding/websites/air/www.airbnb.com/sitemaps/DK	(from https://www.airbnb.com/sitemaps)
01:36:29	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:30%20GMT	https://www.airbnb.com/sitemaps/DM	/Users/coding/websites/air/www.airbnb.com/sitemaps/DM	(from https://www.airbnb.com/sitemaps)
01:36:31	331471/331471	---M-Z	200	added ('OK')	text/html	etag:W/%222f7d7411c3fd1fbcd5f5711ca7cfb6b0%22	https://www.airbnb.com/sitemaps/DO	/Users/coding/websites/air/www.airbnb.com/sitemaps/DO.html	(from https://www.airbnb.com/sitemaps)
01:36:31	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:33%20GMT	https://www.airbnb.com/sitemaps/EC	/Users/coding/websites/air/www.airbnb.com/sitemaps/EC.b1.delayed	(from https://www.airbnb.com/sitemaps)
01:36:32	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:33%20GMT	https://www.airbnb.com/sitemaps/EG	/Users/coding/websites/air/www.airbnb.com/sitemaps/EG	(from https://www.airbnb.com/sitemaps)
01:36:34	326563/326563	---M-Z	200	added ('OK')	text/html	etag:W/%227fe25f829da1bc336ef5e0309f9d9812%22	https://www.airbnb.com/sitemaps/SV	/Users/coding/websites/air/www.airbnb.com/sitemaps/SV.html	(from https://www.airbnb.com/sitemaps)
01:36:34	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:35%20GMT	https://www.airbnb.com/sitemaps/EE	/Users/coding/websites/air/www.airbnb.com/sitemaps/EE	(from https://www.airbnb.com/sitemaps)
01:36:35	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:36%20GMT	https://www.airbnb.com/sitemaps/ET	/Users/coding/websites/air/www.airbnb.com/sitemaps/ET	(from https://www.airbnb.com/sitemaps)
01:36:36	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:37%20GMT	https://www.airbnb.com/sitemaps/FO	/Users/coding/websites/air/www.airbnb.com/sitemaps/FO	(from https://www.airbnb.com/sitemaps)
01:36:37	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:38%20GMT	https://www.airbnb.com/sitemaps/FJ	/Users/coding/websites/air/www.airbnb.com/sitemaps/FJ	(from https://www.airbnb.com/sitemaps)
01:36:38	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:39%20GMT	https://www.airbnb.com/sitemaps/FI	/Users/coding/websites/air/www.airbnb.com/sitemaps/FI	(from https://www.airbnb.com/sitemaps)
01:36:39	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:40%20GMT	https://www.airbnb.com/sitemaps/FR	/Users/coding/websites/air/www.airbnb.com/sitemaps/FR	(from https://www.airbnb.com/sitemaps)
01:36:40	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:41%20GMT	https://www.airbnb.com/sitemaps/GF	/Users/coding/websites/air/www.airbnb.com/sitemaps/GF	(from https://www.airbnb.com/sitemaps)
01:36:41	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:42%20GMT	https://www.airbnb.com/sitemaps/PF	/Users/coding/websites/air/www.airbnb.com/sitemaps/PF	(from https://www.airbnb.com/sitemaps)
01:36:42	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:43%20GMT	https://www.airbnb.com/sitemaps/GM	/Users/coding/websites/air/www.airbnb.com/sitemaps/GM	(from https://www.airbnb.com/sitemaps)
01:36:43	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:44%20GMT	https://www.airbnb.com/sitemaps/GE	/Users/coding/websites/air/www.airbnb.com/sitemaps/GE	(from https://www.airbnb.com/sitemaps)
01:36:44	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:45%20GMT	https://www.airbnb.com/sitemaps/DE	/Users/coding/websites/air/www.airbnb.com/sitemaps/DE	(from https://www.airbnb.com/sitemaps)
01:36:45	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:46%20GMT	https://www.airbnb.com/sitemaps/GH	/Users/coding/websites/air/www.airbnb.com/sitemaps/GH	(from https://www.airbnb.com/sitemaps)
01:36:46	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:47%20GMT	https://www.airbnb.com/sitemaps/GR	/Users/coding/websites/air/www.airbnb.com/sitemaps/GR	(from https://www.airbnb.com/sitemaps)
01:36:47	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:48%20GMT	https://www.airbnb.com/sitemaps/GD	/Users/coding/websites/air/www.airbnb.com/sitemaps/GD	(from https://www.airbnb.com/sitemaps)
01:36:48	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:49%20GMT	https://www.airbnb.com/sitemaps/GP	/Users/coding/websites/air/www.airbnb.com/sitemaps/GP	(from https://www.airbnb.com/sitemaps)
01:36:49	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:50%20GMT	https://www.airbnb.com/sitemaps/GU	/Users/coding/websites/air/www.airbnb.com/sitemaps/GU	(from https://www.airbnb.com/sitemaps)
01:36:50	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:51%20GMT	https://www.airbnb.com/sitemaps/GT	/Users/coding/websites/air/www.airbnb.com/sitemaps/GT	(from https://www.airbnb.com/sitemaps)
01:36:51	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:52%20GMT	https://www.airbnb.com/sitemaps/HT	/Users/coding/websites/air/www.airbnb.com/sitemaps/HT	(from https://www.airbnb.com/sitemaps)
01:36:52	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:53%20GMT	https://www.airbnb.com/sitemaps/HN	/Users/coding/websites/air/www.airbnb.com/sitemaps/HN	(from https://www.airbnb.com/sitemaps)
01:36:53	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:54%20GMT	https://www.airbnb.com/sitemaps/HK	/Users/coding/websites/air/www.airbnb.com/sitemaps/HK	(from https://www.airbnb.com/sitemaps)
01:36:54	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:55%20GMT	https://www.airbnb.com/sitemaps/HU	/Users/coding/websites/air/www.airbnb.com/sitemaps/HU	(from https://www.airbnb.com/sitemaps)
01:36:55	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:56%20GMT	https://www.airbnb.com/sitemaps/IS	/Users/coding/websites/air/www.airbnb.com/sitemaps/IS	(from https://www.airbnb.com/sitemaps)
01:36:56	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:36:57%20GMT	https://www.airbnb.com/sitemaps/IN	/Users/coding/websites/air/www.airbnb.com/sitemaps/IN	(from https://www.airbnb.com/sitemaps)
01:36:58	330393/330393	---M-Z	200	added ('OK')	text/html	etag:W/%22170002b6e6e0368dea694cd87ae0985b%22	https://www.airbnb.com/sitemaps/ID	/Users/coding/websites/air/www.airbnb.com/sitemaps/ID.html	(from https://www.airbnb.com/sitemaps)
01:36:58	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:00%20GMT	https://www.airbnb.com/sitemaps/IE	/Users/coding/websites/air/www.airbnb.com/sitemaps/IE.cc.delayed	(from https://www.airbnb.com/sitemaps)
01:36:59	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:00%20GMT	https://www.airbnb.com/sitemaps/IM	/Users/coding/websites/air/www.airbnb.com/sitemaps/IM	(from https://www.airbnb.com/sitemaps)
01:37:00	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:01%20GMT	https://www.airbnb.com/sitemaps/IL	/Users/coding/websites/air/www.airbnb.com/sitemaps/IL	(from https://www.airbnb.com/sitemaps)
01:37:01	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:02%20GMT	https://www.airbnb.com/sitemaps/IT	/Users/coding/websites/air/www.airbnb.com/sitemaps/IT	(from https://www.airbnb.com/sitemaps)
01:37:02	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:03%20GMT	https://www.airbnb.com/sitemaps/CI	/Users/coding/websites/air/www.airbnb.com/sitemaps/CI	(from https://www.airbnb.com/sitemaps)
01:37:03	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:04%20GMT	https://www.airbnb.com/sitemaps/JM	/Users/coding/websites/air/www.airbnb.com/sitemaps/JM	(from https://www.airbnb.com/sitemaps)
01:37:04	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:05%20GMT	https://www.airbnb.com/sitemaps/JP	/Users/coding/websites/air/www.airbnb.com/sitemaps/JP	(from https://www.airbnb.com/sitemaps)
01:37:05	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:06%20GMT	https://www.airbnb.com/sitemaps/JE	/Users/coding/websites/air/www.airbnb.com/sitemaps/JE	(from https://www.airbnb.com/sitemaps)
01:37:07	324452/324452	---M-Z	200	added ('OK')	text/html	etag:W/%22acbc5d5b5f590ce687f2e67ee87d65c1%22	https://www.airbnb.com/sitemaps/JO	/Users/coding/websites/air/www.airbnb.com/sitemaps/JO.html	(from https://www.airbnb.com/sitemaps)
01:37:07	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:08%20GMT	https://www.airbnb.com/sitemaps/KZ	/Users/coding/websites/air/www.airbnb.com/sitemaps/KZ	(from https://www.airbnb.com/sitemaps)
01:37:08	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:09%20GMT	https://www.airbnb.com/sitemaps/KE	/Users/coding/websites/air/www.airbnb.com/sitemaps/KE	(from https://www.airbnb.com/sitemaps)
01:37:09	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:10%20GMT	https://www.airbnb.com/sitemaps/KG	/Users/coding/websites/air/www.airbnb.com/sitemaps/KG	(from https://www.airbnb.com/sitemaps)
01:37:10	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:11%20GMT	https://www.airbnb.com/sitemaps/LA	/Users/coding/websites/air/www.airbnb.com/sitemaps/LA	(from https://www.airbnb.com/sitemaps)
01:37:11	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:12%20GMT	https://www.airbnb.com/sitemaps/LV	/Users/coding/websites/air/www.airbnb.com/sitemaps/LV	(from https://www.airbnb.com/sitemaps)
01:37:12	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:13%20GMT	https://www.airbnb.com/sitemaps/LB	/Users/coding/websites/air/www.airbnb.com/sitemaps/LB	(from https://www.airbnb.com/sitemaps)
01:37:13	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:14%20GMT	https://www.airbnb.com/sitemaps/LI	/Users/coding/websites/air/www.airbnb.com/sitemaps/LI	(from https://www.airbnb.com/sitemaps)
01:37:14	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:15%20GMT	https://www.airbnb.com/sitemaps/LT	/Users/coding/websites/air/www.airbnb.com/sitemaps/LT	(from https://www.airbnb.com/sitemaps)
01:37:15	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:16%20GMT	https://www.airbnb.com/sitemaps/LU	/Users/coding/websites/air/www.airbnb.com/sitemaps/LU	(from https://www.airbnb.com/sitemaps)
01:37:16	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:17%20GMT	https://www.airbnb.com/sitemaps/MK	/Users/coding/websites/air/www.airbnb.com/sitemaps/MK	(from https://www.airbnb.com/sitemaps)
01:37:17	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:18%20GMT	https://www.airbnb.com/sitemaps/MG	/Users/coding/websites/air/www.airbnb.com/sitemaps/MG	(from https://www.airbnb.com/sitemaps)
01:37:18	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:19%20GMT	https://www.airbnb.com/sitemaps/MY	/Users/coding/websites/air/www.airbnb.com/sitemaps/MY	(from https://www.airbnb.com/sitemaps)
01:37:19	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:20%20GMT	https://www.airbnb.com/sitemaps/MV	/Users/coding/websites/air/www.airbnb.com/sitemaps/MV	(from https://www.airbnb.com/sitemaps)
01:37:20	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:21%20GMT	https://www.airbnb.com/sitemaps/MT	/Users/coding/websites/air/www.airbnb.com/sitemaps/MT	(from https://www.airbnb.com/sitemaps)
01:37:21	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:22%20GMT	https://www.airbnb.com/sitemaps/MQ	/Users/coding/websites/air/www.airbnb.com/sitemaps/MQ	(from https://www.airbnb.com/sitemaps)
01:37:23	330137/330137	---M-Z	200	added ('OK')	text/html	etag:W/%22ab1b90954de162db75e872badbd62ace%22	https://www.airbnb.com/sitemaps/MU	/Users/coding/websites/air/www.airbnb.com/sitemaps/MU.html	(from https://www.airbnb.com/sitemaps)
01:37:23	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:25%20GMT	https://www.airbnb.com/sitemaps/MX	/Users/coding/websites/air/www.airbnb.com/sitemaps/MX.e5.delayed	(from https://www.airbnb.com/sitemaps)
01:37:24	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:25%20GMT	https://www.airbnb.com/sitemaps/MD	/Users/coding/websites/air/www.airbnb.com/sitemaps/MD	(from https://www.airbnb.com/sitemaps)
01:37:26	323101/323101	---M-Z	200	added ('OK')	text/html	etag:W/%2214e70a143b0bfc3973128fae1a62f93f%22	https://www.airbnb.com/sitemaps/MN	/Users/coding/websites/air/www.airbnb.com/sitemaps/MN.html	(from https://www.airbnb.com/sitemaps)
01:37:26	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:27%20GMT	https://www.airbnb.com/sitemaps/ME	/Users/coding/websites/air/www.airbnb.com/sitemaps/ME	(from https://www.airbnb.com/sitemaps)
01:37:28	330295/330295	---M-Z	200	added ('OK')	text/html	etag:W/%226cd06f885678102085e4117a3bace375%22	https://www.airbnb.com/sitemaps/MA	/Users/coding/websites/air/www.airbnb.com/sitemaps/MA.html	(from https://www.airbnb.com/sitemaps)
01:37:28	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:29%20GMT	https://www.airbnb.com/sitemaps/MZ	/Users/coding/websites/air/www.airbnb.com/sitemaps/MZ	(from https://www.airbnb.com/sitemaps)
01:37:29	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:30%20GMT	https://www.airbnb.com/sitemaps/MM	/Users/coding/websites/air/www.airbnb.com/sitemaps/MM	(from https://www.airbnb.com/sitemaps)
01:37:30	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:31%20GMT	https://www.airbnb.com/sitemaps/NA	/Users/coding/websites/air/www.airbnb.com/sitemaps/NA	(from https://www.airbnb.com/sitemaps)
01:37:31	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:32%20GMT	https://www.airbnb.com/sitemaps/NP	/Users/coding/websites/air/www.airbnb.com/sitemaps/NP	(from https://www.airbnb.com/sitemaps)
01:37:32	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:33%20GMT	https://www.airbnb.com/sitemaps/NL	/Users/coding/websites/air/www.airbnb.com/sitemaps/NL	(from https://www.airbnb.com/sitemaps)
01:37:33	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:34%20GMT	https://www.airbnb.com/sitemaps/NC	/Users/coding/websites/air/www.airbnb.com/sitemaps/NC	(from https://www.airbnb.com/sitemaps)
01:37:34	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:35%20GMT	https://www.airbnb.com/sitemaps/NZ	/Users/coding/websites/air/www.airbnb.com/sitemaps/NZ	(from https://www.airbnb.com/sitemaps)
01:37:35	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:36%20GMT	https://www.airbnb.com/sitemaps/NI	/Users/coding/websites/air/www.airbnb.com/sitemaps/NI	(from https://www.airbnb.com/sitemaps)
01:37:36	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:37%20GMT	https://www.airbnb.com/sitemaps/NG	/Users/coding/websites/air/www.airbnb.com/sitemaps/NG	(from https://www.airbnb.com/sitemaps)
01:37:37	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:38%20GMT	https://www.airbnb.com/sitemaps/MP	/Users/coding/websites/air/www.airbnb.com/sitemaps/MP	(from https://www.airbnb.com/sitemaps)
01:37:38	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:39%20GMT	https://www.airbnb.com/sitemaps/NO	/Users/coding/websites/air/www.airbnb.com/sitemaps/NO	(from https://www.airbnb.com/sitemaps)
01:37:39	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:40%20GMT	https://www.airbnb.com/sitemaps/OM	/Users/coding/websites/air/www.airbnb.com/sitemaps/OM	(from https://www.airbnb.com/sitemaps)
01:37:40	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:41%20GMT	https://www.airbnb.com/sitemaps/PK	/Users/coding/websites/air/www.airbnb.com/sitemaps/PK	(from https://www.airbnb.com/sitemaps)
01:37:41	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:42%20GMT	https://www.airbnb.com/sitemaps/PA	/Users/coding/websites/air/www.airbnb.com/sitemaps/PA	(from https://www.airbnb.com/sitemaps)
01:37:42	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:43%20GMT	https://www.airbnb.com/sitemaps/PY	/Users/coding/websites/air/www.airbnb.com/sitemaps/PY	(from https://www.airbnb.com/sitemaps)
01:37:43	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:44%20GMT	https://www.airbnb.com/sitemaps/PE	/Users/coding/websites/air/www.airbnb.com/sitemaps/PE	(from https://www.airbnb.com/sitemaps)
01:37:44	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:46%20GMT	https://www.airbnb.com/sitemaps/PH	/Users/coding/websites/air/www.airbnb.com/sitemaps/PH	(from https://www.airbnb.com/sitemaps)
01:37:45	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:46%20GMT	https://www.airbnb.com/sitemaps/PL	/Users/coding/websites/air/www.airbnb.com/sitemaps/PL	(from https://www.airbnb.com/sitemaps)
01:37:46	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:47%20GMT	https://www.airbnb.com/sitemaps/PT	/Users/coding/websites/air/www.airbnb.com/sitemaps/PT	(from https://www.airbnb.com/sitemaps)
01:37:47	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:48%20GMT	https://www.airbnb.com/sitemaps/PR	/Users/coding/websites/air/www.airbnb.com/sitemaps/PR	(from https://www.airbnb.com/sitemaps)
01:37:48	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:50%20GMT	https://www.airbnb.com/sitemaps/QA	/Users/coding/websites/air/www.airbnb.com/sitemaps/QA	(from https://www.airbnb.com/sitemaps)
01:37:49	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:51%20GMT	https://www.airbnb.com/sitemaps/RO	/Users/coding/websites/air/www.airbnb.com/sitemaps/RO	(from https://www.airbnb.com/sitemaps)
01:37:50	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:51%20GMT	https://www.airbnb.com/sitemaps/RU	/Users/coding/websites/air/www.airbnb.com/sitemaps/RU	(from https://www.airbnb.com/sitemaps)
01:37:51	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:52%20GMT	https://www.airbnb.com/sitemaps/RW	/Users/coding/websites/air/www.airbnb.com/sitemaps/RW	(from https://www.airbnb.com/sitemaps)
01:37:52	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:53%20GMT	https://www.airbnb.com/sitemaps/RE	/Users/coding/websites/air/www.airbnb.com/sitemaps/RE	(from https://www.airbnb.com/sitemaps)
01:37:54	323527/323527	---M-Z	200	added ('OK')	text/html	etag:W/%2287dd46961fadd320751e50b5b8829a10%22	https://www.airbnb.com/sitemaps/BL	/Users/coding/websites/air/www.airbnb.com/sitemaps/BL.html	(from https://www.airbnb.com/sitemaps)
01:37:54	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:56%20GMT	https://www.airbnb.com/sitemaps/KN	/Users/coding/websites/air/www.airbnb.com/sitemaps/KN.104.delayed	(from https://www.airbnb.com/sitemaps)
01:37:55	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:56%20GMT	https://www.airbnb.com/sitemaps/LC	/Users/coding/websites/air/www.airbnb.com/sitemaps/LC	(from https://www.airbnb.com/sitemaps)
01:37:56	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:57%20GMT	https://www.airbnb.com/sitemaps/MF	/Users/coding/websites/air/www.airbnb.com/sitemaps/MF	(from https://www.airbnb.com/sitemaps)
01:37:57	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:37:59%20GMT	https://www.airbnb.com/sitemaps/VC	/Users/coding/websites/air/www.airbnb.com/sitemaps/VC	(from https://www.airbnb.com/sitemaps)
01:37:58	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:38:00%20GMT	https://www.airbnb.com/sitemaps/SA	/Users/coding/websites/air/www.airbnb.com/sitemaps/SA	(from https://www.airbnb.com/sitemaps)
01:37:59	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:38:01%20GMT	https://www.airbnb.com/sitemaps/SN	/Users/coding/websites/air/www.airbnb.com/sitemaps/SN	(from https://www.airbnb.com/sitemaps)
01:38:00	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:38:01%20GMT	https://www.airbnb.com/sitemaps/RS	/Users/coding/websites/air/www.airbnb.com/sitemaps/RS	(from https://www.airbnb.com/sitemaps)
01:38:01	206/206	---M--	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Thu,%2003%20May%202018%2005:38:03%20GMT	https://www.airbnb.com/sitemaps/SC	/Users/coding/websites/air/www.airbnb.com/sitemaps/SC	(from https://www.airbnb.com/sitemaps)
